Index,Patch,Oracle,Predicted value
42576,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/169.txt,overfitting,correct
42577,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/17.txt,overfitting,overfitting
42578,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/170.txt,overfitting,overfitting
42579,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/171.txt,overfitting,overfitting
42580,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/172.txt,overfitting,correct
42581,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/173.txt,overfitting,correct
42582,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/174.txt,overfitting,overfitting
42583,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/177.txt,overfitting,correct
42584,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/178.txt,overfitting,correct
42585,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/179.txt,overfitting,correct
42586,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/180.txt,overfitting,overfitting
42587,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/181.txt,overfitting,overfitting
42588,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/182.txt,overfitting,correct
42589,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/184.txt,overfitting,overfitting
42590,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/186.txt,overfitting,overfitting
42591,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/188.txt,overfitting,overfitting
42592,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/189.txt,overfitting,overfitting
42593,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/19.txt,overfitting,overfitting
42594,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/191.txt,overfitting,overfitting
42595,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/193.txt,overfitting,overfitting
42596,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/194.txt,overfitting,correct
42597,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/196.txt,overfitting,correct
42598,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/198.txt,overfitting,overfitting
42599,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/199.txt,overfitting,correct
42600,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/200.txt,overfitting,correct
42601,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/201.txt,overfitting,correct
42602,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/203.txt,overfitting,correct
42603,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/204.txt,overfitting,overfitting
42604,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/205.txt,overfitting,overfitting
42605,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/206.txt,overfitting,correct
42606,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/207.txt,overfitting,correct
42607,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/208.txt,overfitting,overfitting
42608,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/211.txt,overfitting,overfitting
42609,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/212.txt,overfitting,overfitting
42610,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/213.txt,overfitting,overfitting
42611,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/214.txt,overfitting,correct
42612,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/215.txt,overfitting,correct
42613,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/216.txt,overfitting,correct
42614,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/217.txt,overfitting,correct
42615,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/218.txt,overfitting,overfitting
42616,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/219.txt,overfitting,overfitting
42617,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/22.txt,overfitting,overfitting
42618,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/220.txt,overfitting,correct
42619,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/221.txt,overfitting,overfitting
42620,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/227.txt,overfitting,correct
42621,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/230.txt,overfitting,correct
42622,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/231.txt,overfitting,correct
42623,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/232.txt,overfitting,correct
42624,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/233.txt,overfitting,correct
42625,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/234.txt,overfitting,correct
42626,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/235.txt,overfitting,overfitting
42627,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/236.txt,overfitting,correct
42628,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/237.txt,overfitting,overfitting
42629,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/238.txt,overfitting,correct
42630,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/239.txt,overfitting,overfitting
42631,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/240.txt,overfitting,correct
42632,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/241.txt,overfitting,correct
42633,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/244.txt,overfitting,correct
42634,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/245.txt,overfitting,correct
42635,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/246.txt,overfitting,overfitting
42636,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/248.txt,overfitting,correct
42637,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/249.txt,overfitting,correct
42638,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/25.txt,overfitting,overfitting
42639,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/250.txt,overfitting,correct
42640,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/252.txt,overfitting,correct
42641,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/253.txt,overfitting,correct
42642,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/257.txt,overfitting,overfitting
42643,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/259.txt,overfitting,correct
42644,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/26.txt,overfitting,correct
42645,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/260.txt,overfitting,correct
42646,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/263.txt,overfitting,correct
42647,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/264.txt,overfitting,correct
42648,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/265.txt,overfitting,correct
42649,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/266.txt,overfitting,overfitting
42650,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/269.txt,overfitting,overfitting
42651,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/270.txt,overfitting,overfitting
42652,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/271.txt,overfitting,correct
42653,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/272.txt,overfitting,overfitting
42654,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/273.txt,overfitting,overfitting
42655,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/274.txt,overfitting,overfitting
42656,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/275.txt,overfitting,overfitting
42657,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/276.txt,overfitting,overfitting
42658,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/277.txt,overfitting,correct
42659,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/278.txt,overfitting,overfitting
42660,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/279.txt,overfitting,correct
42661,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/28.txt,overfitting,overfitting
42662,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/282.txt,overfitting,correct
42663,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/283.txt,overfitting,correct
42664,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/284.txt,overfitting,correct
42665,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/285.txt,overfitting,correct
42666,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/287.txt,overfitting,overfitting
42667,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/288.txt,overfitting,overfitting
42668,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/289.txt,overfitting,correct
42669,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/290.txt,overfitting,correct
42670,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/292.txt,overfitting,correct
42671,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/295.txt,overfitting,correct
42672,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/296.txt,overfitting,correct
42673,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/298.txt,overfitting,overfitting
42674,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/299.txt,overfitting,correct
42675,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/3.txt,overfitting,overfitting
42676,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/300.txt,overfitting,correct
42677,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/301.txt,overfitting,overfitting
42678,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/303.txt,overfitting,correct
42679,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/304.txt,overfitting,correct
42680,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/307.txt,overfitting,correct
42681,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/308.txt,overfitting,correct
42682,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/309.txt,overfitting,correct
42683,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/31.txt,overfitting,overfitting
42684,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/310.txt,overfitting,correct
42685,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/311.txt,overfitting,overfitting
42686,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/312.txt,overfitting,correct
42687,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/313.txt,overfitting,correct
42688,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/314.txt,overfitting,correct
42689,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/315.txt,overfitting,correct
42690,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/316.txt,overfitting,overfitting
42691,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/317.txt,overfitting,correct
42692,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/318.txt,overfitting,correct
42693,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/319.txt,overfitting,overfitting
42694,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/32.txt,overfitting,overfitting
42695,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/320.txt,overfitting,correct
42696,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/321.txt,overfitting,overfitting
42697,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/322.txt,overfitting,correct
42698,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/323.txt,overfitting,overfitting
42699,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/324.txt,overfitting,overfitting
42700,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/325.txt,overfitting,correct
42701,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/326.txt,overfitting,overfitting
42702,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/327.txt,overfitting,correct
42703,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/328.txt,overfitting,correct
42704,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/33.txt,overfitting,overfitting
42705,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/330.txt,overfitting,correct
42706,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/331.txt,overfitting,correct
42707,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/332.txt,overfitting,correct
42708,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/333.txt,overfitting,overfitting
42709,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/334.txt,overfitting,correct
42710,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/335.txt,overfitting,correct
42711,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/336.txt,overfitting,overfitting
42712,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/337.txt,overfitting,correct
42713,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/338.txt,overfitting,overfitting
42714,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/339.txt,overfitting,correct
42715,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/34.txt,overfitting,overfitting
42716,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/340.txt,overfitting,correct
42717,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/341.txt,overfitting,overfitting
42718,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/342.txt,overfitting,overfitting
42719,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/343.txt,overfitting,overfitting
42720,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/344.txt,overfitting,correct
42721,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/345.txt,overfitting,correct
42722,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/346.txt,overfitting,correct
42723,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/349.txt,overfitting,overfitting
42724,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/35.txt,overfitting,correct
42725,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/350.txt,overfitting,overfitting
42726,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/351.txt,overfitting,overfitting
42727,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/352.txt,overfitting,overfitting
42728,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/354.txt,overfitting,correct
42729,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/355.txt,overfitting,correct
42730,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/356.txt,overfitting,overfitting
42731,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/357.txt,overfitting,overfitting
42732,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/359.txt,overfitting,correct
42733,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/36.txt,overfitting,overfitting
42734,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/360.txt,overfitting,correct
42735,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/361.txt,overfitting,correct
42736,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/362.txt,overfitting,correct
42737,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/366.txt,overfitting,overfitting
42738,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/367.txt,overfitting,overfitting
42739,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/368.txt,overfitting,correct
42740,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/369.txt,overfitting,overfitting
42741,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/37.txt,overfitting,overfitting
42742,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/370.txt,overfitting,correct
42743,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/371.txt,overfitting,correct
42744,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/372.txt,overfitting,overfitting
42745,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/373.txt,overfitting,correct
42746,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/375.txt,overfitting,correct
42747,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/376.txt,overfitting,overfitting
42748,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/378.txt,overfitting,overfitting
42749,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/381.txt,overfitting,overfitting
42750,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/383.txt,overfitting,correct
42751,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/384.txt,overfitting,correct
42752,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/385.txt,overfitting,correct
42753,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/386.txt,overfitting,overfitting
42754,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/387.txt,overfitting,overfitting
42755,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/388.txt,overfitting,overfitting
42756,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/389.txt,overfitting,overfitting
42757,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/39.txt,overfitting,overfitting
42758,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/391.txt,overfitting,overfitting
42759,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/392.txt,overfitting,correct
42760,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/393.txt,overfitting,overfitting
42761,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/394.txt,overfitting,correct
42762,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/396.txt,overfitting,overfitting
42763,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/399.txt,overfitting,correct
42764,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/400.txt,overfitting,correct
42765,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/402.txt,overfitting,overfitting
42766,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/403.txt,overfitting,correct
42767,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/404.txt,overfitting,correct
42768,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/405.txt,overfitting,correct
42769,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/406.txt,overfitting,correct
42770,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/407.txt,overfitting,correct
42771,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/408.txt,overfitting,correct
42772,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/409.txt,overfitting,correct
42773,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/41.txt,overfitting,overfitting
42774,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/410.txt,overfitting,correct
42775,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/411.txt,overfitting,overfitting
42776,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/412.txt,overfitting,correct
42777,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/413.txt,overfitting,overfitting
42778,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/414.txt,overfitting,overfitting
42779,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/415.txt,overfitting,correct
42780,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/416.txt,overfitting,overfitting
42781,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/417.txt,overfitting,overfitting
42782,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/418.txt,overfitting,correct
42783,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/419.txt,overfitting,overfitting
42784,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/42.txt,overfitting,overfitting
42785,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/420.txt,overfitting,overfitting
42786,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/421.txt,overfitting,correct
42787,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/425.txt,overfitting,overfitting
42788,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/426.txt,overfitting,overfitting
42789,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/427.txt,overfitting,overfitting
42790,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/428.txt,overfitting,overfitting
42791,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/43.txt,overfitting,overfitting
42792,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/432.txt,overfitting,overfitting
42793,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/433.txt,overfitting,overfitting
42794,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/434.txt,overfitting,overfitting
42795,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/435.txt,overfitting,overfitting
42796,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/437.txt,overfitting,correct
42797,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/44.txt,overfitting,overfitting
42798,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/440.txt,overfitting,overfitting
42799,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/441.txt,overfitting,overfitting
42800,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/442.txt,overfitting,overfitting
42801,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/45.txt,overfitting,overfitting
42802,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/450.txt,overfitting,overfitting
42803,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/453.txt,overfitting,overfitting
42804,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/454.txt,overfitting,overfitting
42805,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/455.txt,overfitting,correct
42806,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/456.txt,overfitting,correct
42807,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/459.txt,overfitting,overfitting
42808,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/460.txt,overfitting,overfitting
42809,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/461.txt,overfitting,overfitting
42810,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/462.txt,overfitting,overfitting
42811,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/463.txt,overfitting,correct
42812,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/468.txt,overfitting,correct
42813,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/469.txt,overfitting,overfitting
42814,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/47.txt,overfitting,correct
42815,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/470.txt,overfitting,overfitting
42816,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/471.txt,overfitting,overfitting
42817,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/472.txt,overfitting,overfitting
42818,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/473.txt,overfitting,overfitting
42819,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/474.txt,overfitting,overfitting
42820,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/475.txt,overfitting,correct
42821,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/478.txt,overfitting,overfitting
42822,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/479.txt,overfitting,overfitting
42823,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/48.txt,overfitting,overfitting
42824,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/480.txt,overfitting,overfitting
42825,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/481.txt,overfitting,overfitting
42826,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/482.txt,overfitting,overfitting
42827,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/483.txt,overfitting,overfitting
42828,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/484.txt,overfitting,overfitting
42829,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/485.txt,overfitting,overfitting
42830,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/486.txt,overfitting,overfitting
42831,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/488.txt,overfitting,overfitting
42832,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/489.txt,overfitting,overfitting
42833,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/49.txt,overfitting,correct
42834,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/490.txt,overfitting,overfitting
42835,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/491.txt,overfitting,correct
42836,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/492.txt,overfitting,overfitting
42837,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/496.txt,overfitting,correct
42838,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/497.txt,overfitting,correct
42839,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/498.txt,overfitting,correct
42840,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/499.txt,overfitting,overfitting
42841,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/5.txt,overfitting,overfitting
42842,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/50.txt,overfitting,correct
42843,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/500.txt,overfitting,overfitting
42844,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/501.txt,overfitting,correct
42845,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/502.txt,overfitting,overfitting
42846,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/505.txt,overfitting,overfitting
42847,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/506.txt,overfitting,correct
42848,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/507.txt,overfitting,overfitting
42849,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/508.txt,overfitting,overfitting
42850,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/509.txt,overfitting,overfitting
42851,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/51.txt,overfitting,overfitting
42852,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/510.txt,overfitting,overfitting
42853,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/511.txt,overfitting,overfitting
42854,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/512.txt,overfitting,overfitting
42855,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/513.txt,overfitting,overfitting
42856,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/514.txt,overfitting,overfitting
42857,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/515.txt,overfitting,overfitting
42858,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/516.txt,overfitting,correct
42859,overfitting/GenProg-DifferentFilePatches/Defects4J-Closure-55/517.txt,overfitting,correct
